faceoffWinPct,goals_against,goalsAgainstPerGame,goals_for,goalsForPerGame,losses,ot_losses,penaltyKillNetPct,pk_pct,pointPct,points,powerPlayNetPct,pp_pct,regulationAndOtWins,seasonId,shots_against_per_game,shots_per_game,teamFullName,teamId,teamShutouts,ties,wins,winsInRegulation,winsInShootout,team,season,win_pct,goal_diff_per_game,name,team.1,position,situation,games_played_y,xGoalsPercentage,corsi_pct,fenwickPercentage,iceTime,xOnGoalFor,xgf,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shots_for,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,gf,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,hdcf,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xga,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shots_against,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,ga,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,hdca,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,goalie_gsax,goalie_sv_pct,games_played,games,xgf_per60,xga_per60,hdcf_per60,hdca_per60,xgf_pct,goals_for_per_game,goals_against_per_game
0.494852,239,2.91463,240,2.92682,27,12,0.804081,0.775511,0.59756,98,0.119148,0.157446,33,20252026,25.451219512195124,25.48780487804878,Philadelphia Flyers,4,0,,43,27,10,PHI,20252026,0.524390243902439,0.012195121951219513,PHI,PHI,Team Level,all,82,0.51,0.48,0.49,301645.0,2358.33,241.58,169.34,559.99,80.02,1249.03,901.1,229.95,241.96,230.33,2090.0,1112.0,1139.0,4341.0,240.0,256.0,28.0,441.0,5.0,1107.0,1153.0,1850.0,2962.0,307.0,699.0,2211.0,1882.0,349.0,1207.0,2298.0,643.0,261.0,70.11,78.72,92.74,90.0,80.0,70.0,4342.42,3202.0,3203.01,580.0,38.21,55.24,55.36,224.37,224.77,218.76,2431.21,232.25,165.31,582.92,81.22,1308.92,949.46,222.78,233.06,223.59,2087.0,1234.0,1335.0,4656.0,239.0,237.0,25.0,401.0,3.0,1204.0,1237.0,1848.0,3082.0,301.0,677.0,2257.0,1730.0,357.0,1218.0,2499.0,578.0,244.0,77.22,69.12,85.9,97.0,83.0,59.0,4668.68,3321.0,3331.96,559.0,36.91,48.66,48.66,220.44,221.15,215.55,3.2905118112870473,0.8930994422287845,82,82,0.04805251205887716,0.04619668815992309,0.05191533093537105,0.04853387259858443,0.5098453031678027,2.926829268292683,2.9146341463414633
0.482095,258,3.14634,290,3.53658,25,16,0.839662,0.814346,0.59756,98,0.189655,0.241379,38,20252026,27.378048780487806,28.573170731707318,Pittsburgh Penguins,5,4,,41,34,3,PIT,20252026,0.5,0.3902439024390244,PIT,PIT,Team Level,all,82,0.51,0.5,0.5,300212.0,2634.64,272.39,193.62,616.08,89.41,1411.73,1019.78,257.12,275.16,259.79,2343.0,1260.0,1274.0,4877.0,290.0,297.0,28.0,451.0,8.0,1291.0,1266.0,2053.0,3313.0,269.0,588.0,2181.0,1444.0,406.0,1341.0,2566.0,733.0,304.0,81.35,90.0,101.04,116.0,96.0,78.0,4944.34,3603.0,3649.13,606.0,43.31,61.4,61.74,253.95,256.62,247.59,2591.9,259.17,184.96,613.21,87.36,1402.02,998.29,244.23,258.05,243.22,2245.0,1300.0,1331.0,4876.0,258.0,270.0,33.0,484.0,7.0,1287.0,1239.0,1987.0,3287.0,266.0,581.0,2343.0,1740.0,362.0,1336.0,2590.0,674.0,281.0,77.68,83.12,98.39,98.0,87.0,73.0,4838.59,3545.0,3529.11,623.0,41.43,56.23,56.28,244.33,243.81,235.57,-0.6872324893650199,0.88981693603129,82,82,0.05443952939922454,0.051797396506468765,0.06075706500739477,0.05616031337854583,0.512435096696516,3.5365853658536586,3.1463414634146343
0.544776,244,3.01234,272,3.35802,27,11,0.789699,0.755365,0.59876,97,0.211538,0.234615,40,20252026,24.45679012345679,28.814814814814813,Ottawa Senators,9,4,,43,37,3,OTT,20252026,0.5308641975308642,0.345679012345679,OTT,OTT,Team Level,all,81,0.55,0.53,0.54,294417.0,2629.43,266.9,187.71,629.84,86.34,1398.45,987.76,253.53,268.93,255.47,2334.0,1223.0,1249.0,4806.0,272.0,274.0,33.0,452.0,8.0,1262.0,1289.0,2062.0,3285.0,299.0,666.0,2482.0,1926.0,408.0,1138.0,2573.0,690.0,294.0,76.31,86.02,104.56,103.0,87.0,82.0,4849.54,3557.0,3587.16,553.0,42.25,59.77,60.12,249.03,250.6,243.7,2228.28,219.38,154.81,533.95,74.88,1199.88,865.09,207.47,218.7,206.86,1981.0,1067.0,1187.0,4235.0,244.0,240.0,32.0,433.0,4.0,1113.0,1014.0,1737.0,2804.0,321.0,724.0,2074.0,1874.0,355.0,1261.0,2247.0,578.0,223.0,66.11,71.24,82.04,83.0,103.0,58.0,4209.62,3048.0,3030.33,650.0,34.84,50.95,50.95,203.27,202.81,195.68,-8.93855059188275,0.884580627523766,81,81,0.05439223957855694,0.04470801618113084,0.05991501849417663,0.045445745320412886,0.5488607386690795,3.3580246913580245,3.0123456790123457
0.493212,238,2.90243,261,3.18292,30,9,0.816733,0.800797,0.57926,95,0.13278,0.178423,41,20252026,28.134146341463413,28.0609756097561,Washington Capitals,15,5,,43,37,2,WSH,20252026,0.524390243902439,0.2804878048780488,WSH,WSH,Team Level,all,82,0.51,0.49,0.5,298693.0,2618.07,269.9,176.68,630.29,90.2,1376.6,1010.33,256.24,270.86,257.14,2301.0,1253.0,1262.0,4816.0,261.0,296.0,44.0,450.0,6.0,1192.0,1349.0,2040.0,3293.0,299.0,671.0,2180.0,1615.0,373.0,1256.0,2559.0,696.0,299.0,79.96,84.99,104.96,96.0,84.0,81.0,4836.27,3554.0,3569.71,585.0,39.74,62.18,62.55,247.1,247.86,240.92,2635.01,263.11,179.83,628.72,89.6,1398.95,1015.85,250.87,263.6,251.33,2307.0,1270.0,1414.0,4991.0,238.0,282.0,28.0,471.0,6.0,1308.0,1272.0,2069.0,3339.0,292.0,659.0,2240.0,1519.0,371.0,1306.0,2548.0,746.0,283.0,78.97,91.37,92.76,78.0,82.0,78.0,4985.89,3577.0,3573.84,597.0,40.34,56.34,57.1,246.29,246.77,240.93,17.861619035386294,0.90517972276697,82,82,0.0542162019196968,0.05285225967799714,0.06006166866983827,0.05684766633299073,0.5063694865011913,3.182926829268293,2.902439024390244
0.509094,241,2.9753,260,3.20987,26,17,0.843137,0.813726,0.57407,93,0.222222,0.247863,37,20252026,24.40740740740741,29.02469135802469,Vegas Golden Knights,54,3,,38,29,1,VGK,20252026,0.4691358024691358,0.2345679012345679,VGK,VGK,Team Level,all,81,0.54,0.52,0.53,297340.0,2616.74,261.69,186.81,619.76,87.33,1386.65,1001.82,247.37,261.46,247.23,2351.0,1194.0,1322.0,4867.0,260.0,285.0,40.0,536.0,3.0,1230.0,1231.0,2091.0,3285.0,249.0,567.0,2323.0,1694.0,360.0,1303.0,2533.0,727.0,285.0,74.37,90.31,97.01,80.0,95.0,85.0,4842.58,3545.0,3528.25,547.0,42.15,60.51,60.51,243.28,243.23,235.67,2313.93,223.62,156.44,558.74,79.31,1240.28,906.58,212.84,225.0,214.2,1977.0,1188.0,1272.0,4437.0,241.0,240.0,30.0,416.0,5.0,1152.0,1111.0,1736.0,2924.0,272.0,615.0,2240.0,1717.0,403.0,1187.0,2359.0,569.0,237.0,70.47,69.27,83.88,98.0,79.0,64.0,4475.9,3165.0,3194.24,556.0,34.76,44.46,44.46,213.93,215.27,207.77,-5.397809835486185,0.8852175220763139,81,81,0.05280621510728459,0.045124100356494244,0.057509921302212955,0.04782403981973499,0.5392223527230018,3.2098765432098766,2.9753086419753085
0.492258,235,2.90123,265,3.2716,32,6,0.813008,0.780488,0.5679,92,0.186956,0.2,43,20252026,26.123456790123456,27.77777777777778,Utah Mammoth,68,3,,43,33,0,UTA,20252026,0.5308641975308642,0.37037037037037035,UTA,UTA,Team Level,all,81,0.51,0.52,0.52,293227.0,2574.79,259.08,174.92,610.93,87.08,1382.98,994.03,245.94,260.14,246.99,2250.0,1259.0,1344.0,4853.0,265.0,250.0,26.0,458.0,3.0,1323.0,1210.0,1985.0,3244.0,294.0,654.0,2289.0,1563.0,351.0,1334.0,2544.0,696.0,269.0,78.82,85.9,94.35,95.0,92.0,78.0,4888.3,3509.0,3529.28,603.0,38.7,53.28,54.15,243.63,245.02,237.19,2407.72,250.29,166.46,577.44,81.45,1265.06,922.29,237.64,250.36,237.73,2116.0,1147.0,1214.0,4477.0,235.0,288.0,41.0,457.0,1.0,1195.0,1087.0,1881.0,3028.0,279.0,625.0,2361.0,1734.0,381.0,1248.0,2362.0,641.0,260.0,71.59,79.28,99.43,82.0,82.0,71.0,4465.97,3263.0,3260.32,565.0,37.52,61.98,62.23,225.58,225.49,218.54,4.098203725382176,0.8967324089180977,81,81,0.053012853523038465,0.051214246982713055,0.05504268024431584,0.05320110358186661,0.5086283055539195,3.271604938271605,2.9012345679012346
0.509355,246,3.03703,238,2.93827,30,10,0.789473,0.77512,0.5679,92,0.208163,0.228571,39,20252026,27.74074074074074,28.271604938271604,Detroit Red Wings,17,5,,41,30,2,DET,20252026,0.5061728395061729,-0.09876543209876543,DET,DET,Team Level,all,81,0.5,0.49,0.5,295135.0,2600.22,253.87,179.31,631.14,88.71,1389.72,990.26,239.22,254.13,239.43,2290.0,1243.0,1248.0,4781.0,238.0,292.0,28.0,460.0,6.0,1241.0,1296.0,2052.0,3295.0,259.0,549.0,2341.0,1463.0,360.0,1213.0,2576.0,692.0,265.0,74.83,85.44,93.6,78.0,89.0,71.0,4761.19,3533.0,3521.67,550.0,40.54,61.88,61.89,232.53,232.5,225.06,2552.37,249.51,175.47,607.09,85.43,1375.27,998.21,240.06,250.61,241.12,2247.0,1244.0,1428.0,4919.0,246.0,225.0,23.0,505.0,4.0,1249.0,1262.0,2001.0,3245.0,286.0,611.0,2255.0,1745.0,339.0,1148.0,2563.0,678.0,250.0,80.47,81.95,87.11,90.0,74.0,82.0,4930.53,3491.0,3498.43,548.0,38.87,46.4,46.45,241.94,242.89,236.98,4.634040149169478,0.9009035250924158,81,81,0.051610957697324954,0.050724583665102414,0.05387365104104901,0.05082419909532925,0.504330724303707,2.9382716049382718,3.037037037037037
0.50568,251,3.06097,246,3.0,30,12,0.782805,0.760181,0.56097,92,0.164179,0.189054,33,20252026,28.841463414634145,29.402439024390244,Columbus Blue Jackets,29,3,,40,28,7,CBJ,20252026,0.4878048780487805,-0.06097560975609756,CBJ,CBJ,Team Level,all,82,0.5,0.5,0.5,300143.0,2654.08,258.93,178.71,639.41,89.54,1397.69,1035.72,243.77,260.85,245.69,2411.0,1189.0,1378.0,4978.0,246.0,295.0,26.0,513.0,4.0,1316.0,1226.0,2165.0,3354.0,269.0,607.0,2359.0,1577.0,413.0,1274.0,2662.0,650.0,288.0,81.2,79.44,98.29,99.0,86.0,61.0,5045.07,3600.0,3643.8,614.0,39.67,62.76,62.76,235.84,237.93,229.92,2667.61,258.77,184.41,646.88,90.67,1441.16,1029.13,243.25,258.19,242.7,2365.0,1286.0,1338.0,4989.0,251.0,276.0,24.0,550.0,11.0,1292.0,1271.0,2114.0,3400.0,239.0,554.0,2306.0,1501.0,374.0,1268.0,2744.0,631.0,276.0,83.79,77.55,97.43,116.0,64.0,71.0,4952.82,3651.0,3633.07,600.0,41.18,61.77,62.72,237.23,236.79,230.08,6.386134810937729,0.9032463620226032,82,82,0.05176132710074865,0.05172934234681468,0.057572557081124666,0.055173700536077806,0.5001545296503767,3.0,3.0609756097560976
0.526467,236,2.87804,229,2.79268,34,5,0.850467,0.808412,0.55487,91,0.128099,0.165289,39,20252026,27.695121951219512,28.195121951219512,New York Islanders,2,9,,43,29,4,NYI,20252026,0.524390243902439,-0.08536585365853659,NYI,NYI,Team Level,all,82,0.48,0.5,0.5,299286.0,2583.86,256.5,179.81,628.8,90.1,1388.71,984.07,242.23,255.68,241.46,2312.0,1216.0,1262.0,4790.0,229.0,315.0,29.0,510.0,6.0,1237.0,1231.0,2083.0,3299.0,246.0,531.0,2367.0,1599.0,368.0,1190.0,2588.0,661.0,279.0,78.84,80.79,96.87,93.0,74.0,62.0,4771.47,3528.0,3514.26,579.0,40.36,67.06,67.35,229.52,228.86,221.33,2624.64,276.12,187.62,622.62,88.16,1379.9,993.59,260.64,277.38,261.85,2271.0,1277.0,1306.0,4854.0,236.0,334.0,22.0,398.0,7.0,1324.0,1249.0,2035.0,3312.0,273.0,594.0,2129.0,1668.0,367.0,1240.0,2505.0,712.0,331.0,76.42,87.8,111.9,92.0,89.0,55.0,4883.76,3548.0,3568.52,557.0,41.95,67.16,67.16,250.9,252.01,244.35,14.996462946369258,0.9010115433819944,82,82,0.05142238527695916,0.05535574667709148,0.05593312082756962,0.06635793187786933,0.4815816154106117,2.792682926829268,2.8780487804878048
0.524779,264,3.25925,276,3.4074,30,11,0.804545,0.777273,0.56172,91,0.269406,0.301369,40,20252026,26.88888888888889,29.703703703703702,Edmonton Oilers,22,5,,40,31,0,EDM,20252026,0.49382716049382713,0.14814814814814814,EDM,EDM,Team Level,all,81,0.51,0.5,0.51,294629.0,2629.63,270.92,186.43,612.72,87.21,1377.97,1012.75,259.39,272.1,260.54,2406.0,1142.0,1183.0,4731.0,276.0,281.0,31.0,495.0,4.0,1190.0,1302.0,2130.0,3272.0,263.0,592.0,2266.0,1524.0,339.0,1274.0,2515.0,735.0,298.0,78.5,90.29,102.13,101.0,87.0,88.0,4760.08,3548.0,3563.28,580.0,41.67,58.73,58.95,253.64,254.87,248.91,2495.57,255.9,174.37,587.37,84.03,1343.01,964.32,242.0,256.48,242.66,2178.0,1231.0,1289.0,4698.0,264.0,270.0,45.0,431.0,4.0,1207.0,1233.0,1914.0,3145.0,268.0,597.0,2052.0,1517.0,411.0,1306.0,2486.0,642.0,281.0,77.41,79.08,99.41,101.0,86.0,77.0,4701.2,3409.0,3416.75,573.0,38.93,58.91,58.91,235.92,236.91,229.58,-2.3847695100582285,0.8886686998403556,81,81,0.055171758380879,0.05211299634455536,0.06068649046767291,0.05722450946783921,0.514255343381041,3.4074074074074074,3.259259259259259
0.479626,284,3.50617,260,3.20987,33,6,0.8,0.768628,0.55555,90,0.16279,0.186046,34,20252026,28.45679012345679,30.703703703703702,Anaheim Ducks,24,0,,42,25,8,ANA,20252026,0.5185185185185185,-0.2962962962962963,ANA,ANA,Team Level,all,81,0.51,0.52,0.52,297031.0,2851.24,279.31,196.04,692.29,97.93,1522.44,1096.13,265.43,277.63,263.88,2487.0,1399.0,1365.0,5251.0,260.0,335.0,40.0,537.0,5.0,1348.0,1401.0,2227.0,3626.0,302.0,694.0,2260.0,1702.0,411.0,1270.0,2827.0,783.0,276.0,84.96,97.72,96.63,86.0,99.0,75.0,5206.34,3886.0,3856.63,570.0,43.92,68.53,68.6,254.56,253.4,246.67,2631.52,273.47,183.12,627.23,89.16,1390.16,1006.86,260.71,275.73,262.87,2305.0,1265.0,1275.0,4845.0,284.0,282.0,27.0,498.0,9.0,1268.0,1229.0,2021.0,3286.0,314.0,710.0,2452.0,1518.0,378.0,1380.0,2530.0,762.0,278.0,79.43,93.13,100.91,101.0,108.0,75.0,4903.9,3570.0,3609.0,639.0,41.4,56.25,56.77,258.09,260.15,253.5,-3.3750994474573113,0.8873008942966494,81,81,0.056420373631035144,0.055240698782281994,0.05575175655066306,0.056155754786537435,0.5052823908245595,3.2098765432098766,3.506172839506173
0.498162,235,2.90123,219,2.7037,26,20,0.776371,0.746836,0.55555,90,0.139639,0.171171,30,20252026,27.271604938271604,28.02469135802469,Los Angeles Kings,26,6,,35,22,5,LAK,20252026,0.43209876543209874,-0.19753086419753085,LAK,LAK,Team Level,all,81,0.51,0.52,0.51,298073.0,2604.61,245.34,181.55,630.17,88.58,1409.49,1026.89,232.14,245.17,232.01,2270.0,1312.0,1454.0,5036.0,219.0,291.0,24.0,494.0,7.0,1305.0,1266.0,2051.0,3363.0,268.0,591.0,2304.0,1637.0,361.0,1273.0,2703.0,624.0,255.0,78.31,75.64,91.39,86.0,75.0,58.0,5029.77,3582.0,3582.04,574.0,40.4,56.05,56.05,229.69,229.84,222.16,2473.8,237.23,172.2,594.77,84.09,1319.91,967.8,224.5,238.42,225.63,2209.0,1167.0,1292.0,4668.0,235.0,263.0,21.0,497.0,3.0,1165.0,1213.0,1974.0,3141.0,255.0,568.0,2321.0,1605.0,379.0,1184.0,2475.0,676.0,225.0,74.48,82.78,79.96,90.0,82.0,63.0,4688.89,3376.0,3390.4,497.0,38.99,49.91,49.91,226.31,227.48,219.86,2.4698241385618056,0.902551114591955,81,81,0.049385217715123476,0.04775273171337223,0.05132970782325135,0.045290918667574724,0.5084029260003731,2.7037037037037037,2.9012345679012346
0.505188,253,3.08536,226,2.75609,37,3,0.826923,0.79327,0.53048,87,0.2,0.219512,38,20252026,27.402439024390244,29.585365853658537,New Jersey Devils,1,2,,42,29,4,NJD,20252026,0.5121951219512195,-0.32926829268292684,NJD,NJD,Team Level,all,82,0.51,0.52,0.52,298448.0,2678.38,261.2,188.54,645.01,91.38,1440.59,1033.27,248.46,260.71,248.04,2426.0,1234.0,1359.0,5019.0,226.0,307.0,20.0,467.0,5.0,1378.0,1277.0,2200.0,3434.0,244.0,550.0,2289.0,1514.0,380.0,1321.0,2703.0,678.0,279.0,80.48,83.59,97.13,82.0,78.0,66.0,4979.6,3660.0,3642.12,616.0,42.08,61.21,61.21,242.08,241.55,235.35,2492.69,249.47,177.92,595.29,85.47,1346.29,957.55,237.22,251.17,238.87,2247.0,1165.0,1250.0,4662.0,253.0,292.0,40.0,481.0,4.0,1173.0,1209.0,1994.0,3159.0,238.0,534.0,2240.0,1615.0,382.0,1287.0,2500.0,638.0,274.0,75.97,79.02,94.48,100.0,78.0,75.0,4711.85,3412.0,3445.28,599.0,39.65,59.57,59.57,229.54,231.19,224.57,-4.001356438095048,0.894869703774713,82,82,0.05251166032273629,0.050153460569345415,0.05609017316249397,0.05508497292660698,0.5114849119783813,2.7560975609756095,3.0853658536585367
0.504899,262,3.23456,238,2.93827,33,10,0.85,0.816667,0.53086,86,0.217021,0.225531,33,20252026,29.51851851851852,27.950617283950617,Nashville Predators,18,1,,38,28,5,NSH,20252026,0.4691358024691358,-0.2962962962962963,NSH,NSH,Team Level,all,81,0.49,0.51,0.49,295735.0,2544.92,249.36,179.51,611.29,85.82,1363.85,973.16,236.94,248.66,236.31,2264.0,1199.0,1302.0,4765.0,238.0,305.0,32.0,509.0,6.0,1224.0,1181.0,2026.0,3225.0,296.0,641.0,2370.0,1566.0,420.0,1220.0,2568.0,612.0,283.0,74.6,76.69,98.08,85.0,82.0,71.0,4726.34,3463.0,3439.72,595.0,40.21,61.45,62.39,227.19,226.81,220.52,2630.36,263.51,183.02,622.72,87.63,1397.95,1016.16,252.0,265.66,254.03,2391.0,1180.0,1086.0,4657.0,262.0,252.0,39.0,506.0,3.0,1269.0,1279.0,2129.0,3309.0,284.0,625.0,2324.0,1645.0,349.0,1282.0,2615.0,685.0,271.0,78.43,85.3,99.78,84.0,104.0,74.0,4705.45,3571.0,3604.21,568.0,40.83,55.41,55.47,248.88,250.59,244.18,-5.229820344025715,0.9011720015198648,81,81,0.05059123877796,0.05346205217508918,0.05741626794258373,0.05498165587434696,0.48620508120966327,2.9382716049382718,3.234567901234568
0.478308,284,3.55,241,3.0125,34,8,0.770833,0.758334,0.525,84,0.176706,0.208835,36,20252026,29.775,25.8,San Jose Sharks,28,0,,38,26,2,SJS,20252026,0.475,-0.5375,SJS,SJS,Team Level,all,80,0.48,0.47,0.46,291525.0,2248.21,235.23,161.73,529.52,75.62,1200.87,849.02,222.97,234.84,222.62,2064.0,988.0,1225.0,4277.0,241.0,254.0,30.0,412.0,2.0,1054.0,1089.0,1823.0,2811.0,279.0,600.0,2161.0,1753.0,360.0,1323.0,2182.0,608.0,262.0,66.32,75.61,93.31,84.0,88.0,69.0,4262.26,3052.0,3049.44,629.0,36.54,54.38,54.43,217.33,217.33,211.95,2596.31,259.67,187.51,617.62,87.93,1402.13,985.15,244.31,260.99,245.54,2382.0,1158.0,1293.0,4833.0,284.0,296.0,35.0,482.0,7.0,1277.0,1194.0,2098.0,3256.0,285.0,612.0,2357.0,1446.0,365.0,1171.0,2579.0,672.0,289.0,76.75,82.94,99.98,113.0,91.0,80.0,4865.8,3540.0,3556.85,529.0,41.97,63.04,63.04,238.59,239.59,231.87,-7.989982758441612,0.8902408269441909,80,80,0.04841368664780036,0.053443786982248526,0.05392333419089272,0.059480319012091595,0.4753081430592039,3.0125,3.55
0.493679,251,3.09876,225,2.77777,33,12,0.793721,0.766817,0.51851,84,0.158139,0.176744,35,20252026,27.77777777777778,25.296296296296298,St. Louis Blues,19,7,,36,32,1,STL,20252026,0.4444444444444444,-0.32098765432098764,STL,STL,Team Level,all,81,0.47,0.48,0.47,295012.0,2251.01,218.21,155.37,535.35,74.58,1202.18,869.43,207.65,219.13,208.49,2049.0,1008.0,1159.0,4216.0,225.0,248.0,22.0,401.0,3.0,1064.0,1116.0,1824.0,2832.0,262.0,609.0,2148.0,1779.0,353.0,1185.0,2234.0,599.0,224.0,68.33,74.46,75.42,82.0,85.0,58.0,4220.38,3057.0,3068.62,534.0,34.02,47.91,47.91,204.2,205.07,199.93,2506.45,244.35,172.5,602.48,83.33,1350.42,968.98,232.05,245.39,233.13,2250.0,1173.0,1209.0,4632.0,251.0,248.0,36.0,492.0,6.0,1238.0,1188.0,1999.0,3172.0,259.0,602.0,2203.0,1470.0,381.0,1290.0,2528.0,626.0,269.0,72.74,77.55,94.06,92.0,82.0,77.0,4661.23,3423.0,3435.51,595.0,38.4,56.91,56.99,225.7,226.95,220.1,-3.737063609340954,0.8955410601039273,81,81,0.0443798896316082,0.049696283541008496,0.045557468848724796,0.05470963892994184,0.4717442061570391,2.7777777777777777,3.0987654320987654
0.46803,273,3.37037,238,2.93827,38,4,0.829629,0.807408,0.50617,82,0.166037,0.192452,34,20252026,26.814814814814813,28.012345679012345,Florida Panthers,13,4,,39,31,5,FLA,20252026,0.48148148148148145,-0.43209876543209874,FLA,FLA,Team Level,all,81,0.5,0.53,0.52,294763.0,2644.38,262.34,184.06,636.08,89.8,1413.31,1014.41,247.29,262.6,247.54,2269.0,1331.0,1348.0,4948.0,238.0,303.0,35.0,510.0,7.0,1285.0,1257.0,2031.0,3362.0,348.0,770.0,2174.0,2014.0,339.0,1154.0,2621.0,698.0,281.0,79.32,86.62,96.41,85.0,87.0,66.0,4938.12,3600.0,3600.89,548.0,41.44,58.98,59.03,244.75,245.0,236.74,2454.93,262.64,169.36,590.49,84.49,1293.58,941.45,248.03,263.8,249.08,2172.0,1170.0,1097.0,4439.0,273.0,280.0,40.0,429.0,8.0,1099.0,1253.0,1899.0,3069.0,345.0,774.0,2471.0,1628.0,400.0,1229.0,2388.0,651.0,303.0,70.59,79.88,112.17,96.0,96.0,81.0,4463.9,3342.0,3354.99,599.0,38.07,61.7,62.08,238.64,239.57,233.22,-7.778529721714,0.8857268520600619,81,81,0.053400189304627775,0.053461255313590916,0.05719849506213467,0.06167666905276443,0.49971427482951725,2.9382716049382718,3.3703703703703702
0.51027,250,3.08641,228,2.81481,34,12,0.805309,0.778762,0.50617,82,0.165178,0.1875,33,20252026,27.703703703703702,26.358024691358025,Winnipeg Jets,52,0,,35,28,2,WPG,20252026,0.43209876543209874,-0.2716049382716049,WPG,WPG,Team Level,all,81,0.49,0.49,0.49,294981.0,2401.45,245.11,171.13,576.74,81.83,1288.98,937.21,229.68,245.59,230.25,2135.0,1166.0,1145.0,4446.0,228.0,283.0,35.0,507.0,6.0,1140.0,1137.0,1907.0,3073.0,255.0,569.0,2211.0,1766.0,326.0,1171.0,2442.0,582.0,277.0,72.85,72.73,99.54,81.0,79.0,68.0,4457.03,3301.0,3310.25,552.0,38.19,62.78,62.78,220.53,221.14,213.14,2528.59,259.37,178.62,607.24,85.71,1357.49,971.64,242.91,259.69,243.22,2244.0,1217.0,1223.0,4684.0,250.0,312.0,34.0,474.0,2.0,1262.0,1161.0,1994.0,3211.0,254.0,559.0,2122.0,1545.0,367.0,1160.0,2513.0,634.0,314.0,75.41,76.66,107.28,99.0,79.0,72.0,4683.59,3461.0,3459.67,531.0,39.93,65.67,65.71,233.52,233.83,225.79,2.5861174000239955,0.8973133000649133,81,81,0.04985609242629187,0.05275661822286859,0.05634261189703744,0.06386852034537817,0.4858666349508405,2.814814814814815,3.0864197530864197
0.478319,251,3.1375,223,2.7875,35,11,0.723809,0.714286,0.49375,79,0.165137,0.197247,32,20252026,29.45,25.6625,Seattle Kraken,55,2,,34,26,2,SEA,20252026,0.425,-0.35,SEA,SEA,Team Level,all,80,0.47,0.46,0.46,292259.0,2318.44,221.05,162.89,560.36,78.42,1264.23,894.05,211.5,220.35,210.84,2053.0,1128.0,1130.0,4311.0,223.0,234.0,41.0,471.0,4.0,1103.0,1146.0,1830.0,2958.0,243.0,542.0,2129.0,1473.0,382.0,1211.0,2402.0,551.0,228.0,72.46,66.59,82.02,78.0,65.0,80.0,4277.63,3181.0,3159.85,558.0,36.52,51.04,51.08,206.5,205.88,201.04,2667.73,251.51,184.9,648.06,91.13,1457.45,1048.0,241.51,253.2,243.15,2356.0,1326.0,1379.0,5061.0,251.0,293.0,26.0,548.0,4.0,1357.0,1229.0,2105.0,3431.0,250.0,553.0,2322.0,1599.0,379.0,1257.0,2790.0,615.0,277.0,79.82,74.85,96.83,77.0,85.0,89.0,5115.52,3682.0,3717.18,554.0,40.94,51.97,52.04,240.4,241.98,235.91,1.0030310272435203,0.9043633013957112,80,80,0.04538098056860525,0.05163433803578333,0.04680779719358514,0.0568673676430837,0.4677712883020146,2.7875,3.1375
